,year,month,day,hour,PM2.5,temperature,pressure,rain,wind_speed,E,ENE,ESE,N,NE,NNE,NNW,NW,S,SE,SSE,SSW,SW,W,WNW,WSW
23186,2015,11.0,22.0,0.0,81.0,-0.3,1031.2,0.0,1.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23187,2015,11.0,22.0,1.0,77.0,0.0,1030.9,0.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23188,2015,11.0,22.0,2.0,84.0,0.3,1031.0,0.0,0.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23189,2015,11.0,22.0,3.0,78.0,0.3,1031.2,0.0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23190,2015,11.0,22.0,4.0,77.0,0.3,1030.9,0.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23191,2015,11.0,22.0,5.0,71.0,0.0,1030.9,0.0,1.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23192,2015,11.0,22.0,6.0,73.0,-0.3,1030.9,0.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23193,2015,11.0,22.0,7.0,75.0,-0.3,1031.3,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23194,2015,11.0,22.0,8.0,50.0,-1.0,1032.1,0.8,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23195,2015,11.0,22.0,9.0,33.0,-2.2,1033.4,1.4,1.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23196,2015,11.0,22.0,10.0,34.0,-2.6,1033.2,1.0,2.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23197,2015,11.0,22.0,11.0,42.0,-2.7,1033.2,0.9,2.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23198,2015,11.0,22.0,12.0,46.0,-3.0,1032.5,0.4,2.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23199,2015,11.0,22.0,13.0,40.0,-3.3,1032.0,0.3,2.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23200,2015,11.0,22.0,14.0,30.0,-3.6,1031.7,1.2,2.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23201,2015,11.0,22.0,15.0,33.0,-3.7,1031.6,0.9,1.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23202,2015,11.0,22.0,16.0,34.0,-3.7,1031.6,0.4,1.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23203,2015,11.0,22.0,17.0,33.0,-3.8,1031.8,0.3,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23204,2015,11.0,22.0,18.0,39.0,-4.0,1032.0,0.2,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23205,2015,11.0,22.0,19.0,38.0,-4.0,1032.6,0.4,1.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23206,2015,11.0,22.0,20.0,42.0,-4.0,1032.6,0.5,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23207,2015,11.0,22.0,21.0,37.0,-4.0,1032.9,0.1,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23208,2015,11.0,22.0,22.0,35.0,-4.0,1032.9,0.0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23209,2015,11.0,22.0,23.0,44.0,-4.0,1032.7,0.2,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23210,2015,11.0,23.0,0.0,50.0,-4.0,1032.5,0.0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23211,2015,11.0,23.0,1.0,40.0,-3.8,1032.4,0.1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23212,2015,11.0,23.0,2.0,45.0,-3.8,1032.0,0.1,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23213,2015,11.0,23.0,3.0,55.0,-3.8,1031.9,0.0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23214,2015,11.0,23.0,4.0,22.0,-3.9,1032.2,0.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23215,2015,11.0,23.0,5.0,18.0,-4.3,1032.5,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23216,2015,11.0,23.0,6.0,17.0,-4.4,1032.4,0.0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23217,2015,11.0,23.0,7.0,21.0,-4.4,1032.9,0.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23218,2015,11.0,23.0,8.0,26.0,-4.5,1033.6,0.0,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23219,2015,11.0,23.0,9.0,30.0,-4.4,1034.3,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23220,2015,11.0,23.0,10.0,30.0,-3.2,1034.5,0.0,2.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23221,2015,11.0,23.0,11.0,34.0,-2.7,1034.5,0.0,3.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23222,2015,11.0,23.0,12.0,35.0,-2.0,1033.9,0.0,2.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23223,2015,11.0,23.0,13.0,38.0,-1.8,1033.8,0.0,2.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23224,2015,11.0,23.0,14.0,38.0,-1.5,1033.5,0.0,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23225,2015,11.0,23.0,15.0,37.0,-0.9,1033.5,0.0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23226,2015,11.0,23.0,16.0,23.0,-1.4,1034.4,0.0,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23227,2015,11.0,23.0,17.0,15.0,-1.7,1034.6,0.0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23228,2015,11.0,23.0,20.0,21.0,-2.6,1037.2,0.0,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23229,2015,11.0,23.0,21.0,18.0,-3.8,1037.8,0.0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23230,2015,11.0,23.0,22.0,24.0,-4.6,1038.5,0.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23231,2015,11.0,23.0,23.0,19.0,-5.2,1038.4,0.0,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23232,2015,11.0,24.0,0.0,29.0,-5.4,1038.4,0.0,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23233,2015,11.0,24.0,1.0,24.0,-5.1,1037.6,0.0,3.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23234,2015,11.0,24.0,2.0,14.0,-5.3,1037.7,0.0,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23235,2015,11.0,24.0,3.0,10.0,-5.6,1037.8,0.0,1.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23236,2015,11.0,24.0,4.0,11.0,-6.2,1037.8,0.0,1.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23237,2015,11.0,24.0,5.0,10.0,-6.9,1037.2,0.0,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23238,2015,11.0,24.0,6.0,12.0,-6.8,1037.2,0.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23239,2015,11.0,24.0,7.0,10.0,-6.8,1037.0,0.0,1.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23240,2015,11.0,24.0,8.0,8.0,-6.6,1036.9,0.0,1.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23241,2015,11.0,24.0,9.0,7.0,-6.3,1037.0,0.0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23242,2015,11.0,24.0,10.0,17.0,-5.9,1037.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23243,2015,11.0,24.0,11.0,19.0,-5.7,1036.5,0.0,1.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23244,2015,11.0,24.0,12.0,25.0,-5.2,1035.3,0.0,1.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23245,2015,11.0,24.0,13.0,26.0,-4.9,1034.5,0.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23246,2015,11.0,24.0,14.0,29.0,-4.9,1033.8,0.0,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23247,2015,11.0,24.0,15.0,33.0,-5.3,1033.5,0.0,1.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23248,2015,11.0,24.0,16.0,33.0,-6.0,1033.3,0.0,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23249,2015,11.0,24.0,17.0,39.0,-6.2,1032.8,0.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23250,2015,11.0,24.0,18.0,34.0,-6.2,1032.7,0.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23251,2015,11.0,24.0,19.0,44.0,-5.9,1032.6,0.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23252,2015,11.0,24.0,20.0,41.0,-5.9,1032.1,0.0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23253,2015,11.0,24.0,21.0,47.0,-5.8,1031.7,0.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23254,2015,11.0,24.0,22.0,57.0,-6.0,1031.0,0.0,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23255,2015,11.0,24.0,23.0,63.0,-6.5,1030.2,0.0,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23256,2015,11.0,25.0,0.0,68.0,-6.7,1029.7,0.0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23257,2015,11.0,25.0,1.0,70.0,-6.2,1029.2,0.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23258,2015,11.0,25.0,2.0,81.0,-6.4,1028.6,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23259,2015,11.0,25.0,3.0,93.0,-6.6,1027.9,0.0,1.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23260,2015,11.0,25.0,4.0,88.0,-6.6,1027.2,0.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23261,2015,11.0,25.0,5.0,91.0,-7.1,1026.4,0.0,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23262,2015,11.0,25.0,6.0,89.0,-7.2,1026.2,0.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23263,2015,11.0,25.0,7.0,92.0,-7.4,1025.9,0.0,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23264,2015,11.0,25.0,8.0,92.0,-7.4,1026.1,0.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23265,2015,11.0,25.0,9.0,96.0,-5.9,1026.5,0.0,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23266,2015,11.0,25.0,10.0,96.0,-5.4,1026.5,0.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23267,2015,11.0,25.0,11.0,104.0,-4.8,1026.3,0.0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23268,2015,11.0,25.0,12.0,110.0,-3.9,1025.6,0.0,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23269,2015,11.0,25.0,13.0,65.0,-2.5,1024.8,0.0,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23271,2015,11.0,25.0,15.0,15.0,-4.9,1026.1,0.0,4.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23274,2015,11.0,25.0,18.0,8.0,-7.2,1028.4,0.0,4.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23275,2015,11.0,25.0,19.0,11.0,-7.6,1029.1,0.0,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23276,2015,11.0,25.0,20.0,10.0,-7.8,1029.7,0.0,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23277,2015,11.0,25.0,21.0,13.0,-8.1,1030.3,0.0,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23278,2015,11.0,25.0,22.0,8.0,-8.3,1031.0,0.0,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23279,2015,11.0,25.0,23.0,10.0,-8.8,1031.2,0.0,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23280,2015,11.0,26.0,0.0,5.0,-9.0,1031.2,0.0,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23281,2015,11.0,26.0,1.0,9.0,-8.8,1030.4,0.0,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23282,2015,11.0,26.0,2.0,5.0,-8.9,1030.0,0.0,5.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23283,2015,11.0,26.0,3.0,6.0,-9.0,1029.8,0.0,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23284,2015,11.0,26.0,4.0,3.0,-9.0,1029.1,0.0,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23285,2015,11.0,26.0,5.0,8.0,-9.5,1029.2,0.0,4.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23286,2015,11.0,26.0,6.0,9.0,-9.6,1029.1,0.0,3.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23287,2015,11.0,26.0,7.0,9.0,-9.7,1029.4,0.0,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23288,2015,11.0,26.0,8.0,9.0,-9.2,1030.2,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23289,2015,11.0,26.0,9.0,17.0,-8.3,1030.7,0.0,2.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23290,2015,11.0,26.0,10.0,16.0,-6.9,1030.1,0.0,3.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23291,2015,11.0,26.0,11.0,14.0,-5.9,1029.5,0.0,3.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23292,2015,11.0,26.0,12.0,16.0,-5.1,1028.6,0.0,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23293,2015,11.0,26.0,13.0,17.0,-3.8,1027.7,0.0,2.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23294,2015,11.0,26.0,14.0,15.0,-2.8,1027.1,0.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23295,2015,11.0,26.0,15.0,13.0,-2.6,1026.4,0.0,3.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23296,2015,11.0,26.0,17.0,11.0,-3.6,1026.0,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23297,2015,11.0,26.0,18.0,24.0,-4.4,1026.3,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23298,2015,11.0,26.0,19.0,60.0,-5.1,1026.1,0.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23299,2015,11.0,26.0,20.0,66.0,-5.4,1025.7,0.0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23300,2015,11.0,26.0,21.0,107.0,-5.7,1025.6,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23301,2015,11.0,26.0,22.0,139.0,-5.6,1025.5,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23302,2015,11.0,26.0,23.0,138.0,-5.8,1025.3,0.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23303,2015,11.0,27.0,0.0,135.0,-5.3,1024.7,0.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23304,2015,11.0,27.0,1.0,140.0,-4.7,1024.5,0.0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23305,2015,11.0,27.0,2.0,161.0,-4.8,1023.9,0.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23306,2015,11.0,27.0,3.0,172.0,-4.7,1023.3,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23307,2015,11.0,27.0,4.0,160.0,-6.5,1022.3,0.0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23308,2015,11.0,27.0,5.0,131.0,-7.4,1022.3,0.0,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23309,2015,11.0,27.0,6.0,105.0,-7.4,1022.0,0.0,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23310,2015,11.0,27.0,7.0,140.0,-7.2,1021.8,0.0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23311,2015,11.0,27.0,8.0,156.0,-6.9,1022.0,0.0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23312,2015,11.0,27.0,9.0,155.0,-6.1,1022.2,0.0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23313,2015,11.0,27.0,10.0,159.0,-5.7,1022.0,0.0,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23314,2015,11.0,27.0,11.0,166.0,-4.7,1021.8,0.0,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23315,2015,11.0,27.0,12.0,182.0,-3.6,1020.9,0.0,1.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23316,2015,11.0,27.0,13.0,179.0,-3.0,1020.0,0.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23317,2015,11.0,27.0,14.0,187.0,-3.1,1019.5,0.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23318,2015,11.0,27.0,15.0,182.0,-2.6,1019.4,0.0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23319,2015,11.0,27.0,16.0,148.0,-2.7,1019.9,0.0,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23320,2015,11.0,27.0,17.0,218.0,-3.6,1020.5,0.0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23321,2015,11.0,27.0,18.0,263.0,-4.5,1021.3,0.0,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23322,2015,11.0,27.0,19.0,275.0,-5.3,1022.0,0.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23323,2015,11.0,27.0,20.0,323.0,-5.4,1022.4,0.0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23324,2015,11.0,27.0,21.0,292.0,-4.1,1023.0,0.0,1.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23325,2015,11.0,27.0,22.0,324.0,-3.9,1023.3,0.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23326,2015,11.0,27.0,23.0,324.0,-3.7,1023.7,0.0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23327,2015,11.0,28.0,0.0,325.0,-3.4,1024.0,0.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23328,2015,11.0,28.0,1.0,341.0,-2.7,1023.8,0.0,1.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23329,2015,11.0,28.0,2.0,354.0,-2.7,1023.9,0.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23330,2015,11.0,28.0,3.0,332.0,-3.1,1023.9,0.0,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23331,2015,11.0,28.0,4.0,289.0,-3.3,1023.5,0.0,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23332,2015,11.0,28.0,5.0,256.0,-3.8,1023.4,0.0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23333,2015,11.0,28.0,6.0,263.0,-3.8,1023.7,0.0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23334,2015,11.0,28.0,7.0,259.0,-3.4,1024.6,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23335,2015,11.0,28.0,8.0,174.0,-3.3,1025.5,0.0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23336,2015,11.0,28.0,9.0,164.0,-2.6,1026.3,0.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23337,2015,11.0,28.0,10.0,192.0,-2.0,1026.7,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23338,2015,11.0,28.0,11.0,232.0,-1.8,1026.8,0.0,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23339,2015,11.0,28.0,12.0,327.0,-1.3,1026.3,0.0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23340,2015,11.0,28.0,13.0,380.0,-0.7,1025.3,0.0,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23341,2015,11.0,28.0,14.0,331.0,-0.6,1024.6,0.0,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23342,2015,11.0,28.0,15.0,268.0,-0.6,1024.7,0.0,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23343,2015,11.0,28.0,16.0,292.0,-1.0,1024.9,0.0,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23344,2015,11.0,28.0,17.0,290.0,-1.3,1025.0,0.0,1.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23345,2015,11.0,28.0,18.0,254.0,-1.4,1025.0,0.0,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23346,2015,11.0,28.0,19.0,266.0,-1.8,1025.2,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23347,2015,11.0,28.0,20.0,275.0,-2.5,1025.7,0.0,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23348,2015,11.0,28.0,21.0,287.0,-3.0,1025.4,0.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23349,2015,11.0,28.0,22.0,286.0,-2.0,1024.9,0.0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23350,2015,11.0,28.0,23.0,276.0,-2.0,1024.4,0.0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23351,2015,11.0,29.0,0.0,273.0,-1.8,1024.1,0.0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23352,2015,11.0,29.0,1.0,293.0,-1.0,1023.7,0.0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23353,2015,11.0,29.0,2.0,290.0,-0.9,1023.6,0.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23354,2015,11.0,29.0,3.0,272.0,-1.2,1023.1,0.0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23355,2015,11.0,29.0,4.0,262.0,-1.8,1022.5,0.0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23356,2015,11.0,29.0,5.0,262.0,-2.5,1022.1,0.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23357,2015,11.0,29.0,6.0,263.0,-3.5,1021.8,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23358,2015,11.0,29.0,7.0,248.0,-4.6,1022.1,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23359,2015,11.0,29.0,8.0,243.0,-4.5,1022.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23360,2015,11.0,29.0,9.0,256.0,-2.6,1022.7,0.0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23361,2015,11.0,29.0,10.0,279.0,-0.9,1023.0,0.0,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23362,2015,11.0,29.0,11.0,295.0,0.8,1022.5,0.0,1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23363,2015,11.0,29.0,12.0,276.0,1.9,1021.8,0.0,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23364,2015,11.0,29.0,13.0,286.0,3.6,1021.0,0.0,1.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23365,2015,11.0,29.0,14.0,271.0,5.4,1020.5,0.0,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23366,2015,11.0,29.0,15.0,185.0,5.4,1020.8,0.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23367,2015,11.0,29.0,16.0,134.0,5.3,1021.2,0.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23368,2015,11.0,29.0,17.0,120.0,2.4,1021.6,0.0,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23369,2015,11.0,29.0,18.0,97.0,0.9,1022.4,0.0,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23370,2015,11.0,29.0,19.0,83.0,-0.6,1022.8,0.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23371,2015,11.0,29.0,20.0,226.0,-1.1,1022.9,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23372,2015,11.0,29.0,21.0,369.0,-2.0,1023.3,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23373,2015,11.0,29.0,22.0,383.0,-2.8,1023.3,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23374,2015,11.0,29.0,23.0,378.0,-2.7,1023.3,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23375,2015,11.0,30.0,0.0,376.0,-3.2,1023.2,0.0,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23376,2015,11.0,30.0,1.0,341.0,-3.1,1023.2,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23377,2015,11.0,30.0,2.0,246.0,-3.7,1023.1,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23378,2015,11.0,30.0,3.0,72.0,-3.3,1022.9,0.0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23379,2015,11.0,30.0,4.0,49.0,-3.8,1022.6,0.0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23380,2015,11.0,30.0,5.0,44.0,-4.2,1022.3,0.0,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23381,2015,11.0,30.0,6.0,54.0,-4.1,1022.2,0.0,1.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
